Date,GLD,ITA,JETS,SPY,TLT,USO,XLE,XLF,XLY,^VIX
2021-12-02,165.24000549316406,95.43426513671875,20.26712417602539,429.9745178222656,130.82879638671875,48.290000915527344,23.617549896240234,35.72837829589844,98.03925323486328,27.950000762939453
2021-12-03,166.6300048828125,94.72164154052734,19.82375144958496,426.2332458496094,132.3897705078125,48.0,23.430583953857422,35.146156311035156,96.13248443603516,30.670000076293945
2021-12-06,166.22000122070312,97.19658660888672,20.877994537353516,431.2812194824219,130.57142639160156,50.5099983215332,23.77902603149414,35.68217849731445,97.23030853271484,27.18000030517578
2021-12-07,166.80999755859375,97.96697998046875,20.887847900390625,440.20220947265625,129.51646423339844,51.59000015258789,24.335681915283203,36.31984329223633,99.49819946289062,21.889999389648438
2021-12-08,166.89999389648438,99.05518341064453,21.281959533691406,441.3677978515625,127.2778091430664,52.41999816894531,24.331432342529297,36.12577438354492,99.74858856201172,19.899999618530273
2021-12-09,165.8800048828125,98.2847671508789,21.025787353515625,438.3879699707031,127.98965454101562,51.02000045776367,24.144466400146484,36.05183792114258,98.01998138427734,21.579999923706055
2021-12-10,166.5800018310547,98.0921630859375,20.80902862548828,442.5146484375,127.6809310913086,52.029998779296875,24.322935104370117,36.088809967041016,98.70372772216797,18.690000534057617
2021-12-13,167.0,96.32520294189453,20.050363540649414,438.5946960449219,129.56788635253906,51.439998626708984,23.647294998168945,35.700660705566406,96.16136932373047,20.309999465942383
2021-12-14,165.44000244140625,95.6596908569336,19.892719268798828,435.5771789550781,129.25912475585938,50.91999816894531,23.549560546875,35.913211822509766,95.60282897949219,21.889999389648438
2021-12-15,166.14999389648438,96.17088317871094,19.902572631835938,442.383056640625,128.01544189453125,51.619998931884766,23.434831619262695,36.01486587524414,96.81621551513672,19.290000915527344
2021-12-16,168.16000366210938,94.98454284667969,19.43949317932129,438.48193359375,128.06529235839844,51.869998931884766,23.58356285095215,36.467716217041016,94.67833709716797,20.56999969482422
2021-12-17,167.8000030517578,95.00384521484375,19.735074996948242,433.815185546875,129.51646423339844,50.779998779296875,23.103389739990234,35.6636962890625,94.03311157226562,21.56999969482422
2021-12-20,167.08999633789062,93.59564971923828,19.69566535949707,429.20220947265625,128.5460968017578,49.900001525878906,22.81715202331543,34.97095489501953,92.51508331298828,22.8700008392334
2021-12-21,167.02000427246094,97.14502716064453,20.730205535888672,436.824462890625,128.056640625,51.56999969482422,23.46710205078125,35.69526290893555,94.91175079345703,21.010000228881836
2021-12-22,168.58999633789062,97.61763763427734,20.877994537353516,441.1921691894531,128.64918518066406,52.47999954223633,23.617755889892578,35.86241149902344,96.6429443359375,18.6299991607666
2021-12-23,168.97000122070312,98.68824768066406,21.20630645751953,443.9372863769531,127.53282165527344,53.130001068115234,23.63066864013672,36.048133850097656,97.9835205078125,17.959999084472656
2021-12-27,169.3699951171875,98.99688720703125,21.1666316986084,450.2199401855469,127.84197235107422,54.52000045776367,24.147188186645508,36.41956329345703,98.93833923339844,17.68000030517578
2021-12-28,168.63999938964844,99.59488677978516,21.285655975341797,449.8520202636719,127.33533477783203,54.66999816894531,24.129966735839844,36.43814468383789,98.98172760009766,17.540000915527344
2021-12-29,168.58999633789062,99.17047882080078,20.9682559967041,450.4275207519531,125.94425201416016,55.08000183105469,23.97500991821289,36.3917121887207,99.17943572998047,16.950000762939453
2021-12-30,169.8000030517578,99.07405090332031,20.958335876464844,449.1822814941406,127.00048828125,55.099998474121094,23.82866859436035,36.32670974731445,98.82259368896484,17.329999923706055
2021-12-31,170.9600067138672,99.13191986083984,20.918663024902344,448.0501708984375,127.24948120117188,54.36000061035156,23.88892936706543,36.2617073059082,98.58631134033203,17.219999313354492
2022-01-03,168.3300018310547,100.06749725341797,21.593137741088867,450.6444396972656,123.90914916992188,54.83000183105469,24.629268646240234,36.707427978515625,101.41698455810547,16.600000381469727
2022-01-04,169.57000732421875,102.48839569091797,21.910537719726562,450.4934997558594,123.39388275146484,55.59000015258789,25.48151969909668,37.67317581176758,100.79971313476562,16.90999984741211
2022-01-05,169.05999755859375,101.45638275146484,21.53362464904785,441.84307861328125,122.72417449951172,55.43000030517578,25.477218627929688,37.23674392700195,98.07997131347656,19.729999542236328
2022-01-06,166.99000549316406,101.79395294189453,21.53362464904785,441.4279479980469,123.04187774658203,56.88999938964844,26.045385360717773,37.784603118896484,97.82438659667969,19.610000610351562
2022-01-07,167.75,102.6330795288086,22.02956199645996,439.6827392578125,122.15745544433594,56.66999816894531,26.40264129638672,38.23032760620117,96.19445037841797,18.760000228881836
2022-01-10,168.25999450683594,101.67820739746094,21.73200035095215,439.13568115234375,122.45796966552734,56.15999984741211,26.32086181640625,38.1003303527832,95.60614776611328,19.399999618530273
2022-01-11,170.2899932861328,102.85491180419922,22.07915687561035,443.1354064941406,123.27368927001953,58.15999984741211,27.21615982055664,38.43461990356445,96.5271987915039,18.40999984741211
2022-01-12,170.74000549316406,102.89350128173828,21.880781173706055,444.3335266113281,122.80142211914062,58.90999984741211,27.267810821533203,38.462486267089844,97.16373443603516,17.6200008392334
2022-01-13,170.16000366210938,103.38538360595703,22.36680030822754,438.211181640625,123.89196014404297,58.27000045776367,27.13007164001465,38.31391525268555,95.21070861816406,20.309999465942383
2022-01-14,169.6699981689453,104.2437973022461,22.0593204498291,438.3904113769531,122.02007293701172,59.970001220703125,27.767112731933594,37.91461181640625,94.76708221435547,19.190000534057617
2022-01-18,169.38999938964844,102.90312957763672,21.652650833129883,430.6267395019531,120.30265808105469,60.970001220703125,27.879016876220703,37.0695915222168,92.97319793701172,22.790000915527344
2022-01-19,172.0800018310547,101.56246948242188,21.315412521362305,426.15521240234375,121.1355972290039,61.04999923706055,27.67672348022461,36.44742965698242,91.2950439453125,23.850000381469727
2022-01-20,171.64999389648438,100.51114654541016,21.20630645751953,421.43853759765625,121.88261413574219,60.65999984741211,27.422765731811523,36.21528244018555,89.6313705444336,25.59000015258789
2022-01-21,171.08999633789062,98.59178924560547,20.69053077697754,413.1654357910156,123.33377838134766,60.779998779296875,26.88041877746582,35.47239685058594,87.00323486328125,28.850000381469727
2022-01-24,172.02999877929688,99.2669677734375,20.57150650024414,414.9200134277344,122.32056427001953,60.11000061035156,27.061201095581055,35.57455062866211,88.0496597290039,29.899999618530273
2022-01-25,172.5800018310547,98.97760772705078,20.650856018066406,409.854248046875,122.12308502197266,60.970001220703125,28.11145782470703,35.72312545776367,86.55957794189453,31.15999984741211
2022-01-26,169.7899932861328,97.19325256347656,20.511993408203125,408.8260498046875,120.64612579345703,61.68000030517578,28.064105987548828,35.815982818603516,86.14006042480469,31.959999084472656
2022-01-27,167.60000610351562,95.31246948242188,20.21442985534668,406.8072509765625,122.86153411865234,61.86000061035156,28.369714736938477,35.490970611572266,84.05201721191406,30.489999771118164
2022-01-28,167.10000610351562,96.15159606933594,20.254106521606445,416.9105224609375,122.9045181274414,61.970001220703125,28.24919891357422,35.95527267456055,85.88446807861328,27.65999984741211
2022-01-31,168.08999633789062,97.54046630859375,21.047605514526367,424.4194641113281,122.26911926269531,62.47999954223633,28.37401580810547,36.27100372314453,89.18772888183594,24.829999923706055
2022-02-01,168.22999572753906,98.70755004882812,21.47411346435547,427.28729248046875,121.86322784423828,62.529998779296875,29.38552474975586,36.77243423461914,89.72781372070312,21.959999084472656
2022-02-02,168.83999633789062,99.30552673339844,21.365007400512695,431.4379577636719,122.27590942382812,62.52000045776367,29.480222702026367,37.023162841796875,89.19254302978516,22.09000015258789
2022-02-03,168.60000610351562,98.6689682006836,20.938501358032227,421.2969970703125,121.32144927978516,63.5099983215332,29.200443267822266,36.61457061767578,86.463134765625,24.350000381469727
2022-02-04,168.86000061035156,98.78469848632812,20.839313507080078,423.2779846191406,119.53289794921875,64.91000366210938,29.656702041625977,37.23674392700195,88.92250061035156,23.219999313354492
2022-02-07,170.11000061035156,100.0771255493164,21.424518585205078,421.91961669921875,119.61028289794922,64.68000030517578,30.035478591918945,37.34817123413086,88.73925018310547,22.860000610351562
2022-02-08,170.6300048828125,101.32135009765625,22.307289123535156,425.39117431640625,118.81056213378906,63.619998931884766,29.389833450317383,37.86817932128906,89.98822021484375,21.440000534057617
2022-02-09,171.2100067138672,102.54627227783203,22.91233253479004,431.61724853515625,119.03418731689453,64.16999816894531,29.635177612304688,38.109615325927734,91.17931365966797,19.959999084472656
2022-02-10,170.55999755859375,101.80359649658203,22.902414321899414,423.8629150390625,117.14242553710938,63.959999084472656,29.450101852416992,37.775325775146484,89.60725402832031,23.90999984741211
2022-02-11,173.80999755859375,101.44670867919922,21.98988914489746,415.5048522949219,118.87936401367188,65.73999786376953,30.306657791137695,37.24601745605469,87.03215026855469,27.360000610351562
2022-02-14,174.74000549316406,100.39542388916016,21.970050811767578,414.1464538574219,117.400390625,66.36000061035156,29.59214210510254,36.82815170288086,87.52886199951172,28.329999923706055
2022-02-15,173.0800018310547,102.14117431640625,23.229732513427734,420.8253479003906,116.06753540039062,64.27999877929688,29.282222747802734,37.329593658447266,89.48668670654297,25.700000762939453
2022-02-16,174.86000061035156,103.17321014404297,23.239652633666992,421.2969970703125,116.75545501708984,63.540000915527344,29.518962860107422,37.357452392578125,89.74227142333984,24.290000915527344
2022-02-17,177.25,101.84215545654297,22.6445255279541,412.2974548339844,117.62396240234375,64.16999816894531,29.471620559692383,36.428855895996094,87.34078216552734,28.110000610351562
2022-02-18,177.1199951171875,100.59794616699219,22.376720428466797,409.6278991699219,118.86219787597656,64.73999786376953,29.29083824157715,36.41956329345703,86.80070495605469,27.75
2022-02-22,177.49000549316406,99.20907592773438,21.930376052856445,405.23193359375,119.17176818847656,65.54000091552734,28.81736183166504,36.233856201171875,84.26900482177734,28.809999465942383
2022-02-23,178.2899932861328,98.08060455322266,21.22614288330078,398.0436096191406,117.52938842773438,66.23999786376953,29.114356994628906,35.60240936279297,81.45281982421875,31.020000457763672
2022-02-24,177.13999938964844,100.78121185302734,21.285655975341797,404.0337829589844,117.60675811767578,66.33999633789062,28.886228561401367,35.17524719238281,83.31420135498047,30.31999969482422
